year,areakm,municipality,geocode_ibge,state
2020,19.352882929913303,Colinas,2103505,Maranhão
2021,21.290535138374477,Colinas,2103505,Maranhão
2022,24.598835263582135,Colinas,2103505,Maranhão
2023,30.517195300620173,Colinas,2103505,Maranhão
2024,42.17599596667831,Colinas,2103505,Maranhão
2000,715.3374743468663,Coroatá,2103604,Maranhão
2001,38.10040421050954,Coroatá,2103604,Maranhão
2002,38.10040421050954,Coroatá,2103604,Maranhão
2003,72.53371534005949,Coroatá,2103604,Maranhão
2004,72.53371534005949,Coroatá,2103604,Maranhão
2005,29.66940923298649,Coroatá,2103604,Maranhão
2006,29.66940923298649,Coroatá,2103604,Maranhão
2007,39.3904403029978,Coroatá,2103604,Maranhão
2008,39.3904403029978,Coroatá,2103604,Maranhão
2009,20.074984109814835,Coroatá,2103604,Maranhão
2010,20.074984109814835,Coroatá,2103604,Maranhão
2011,16.98654764749704,Coroatá,2103604,Maranhão
2012,16.98654764749704,Coroatá,2103604,Maranhão
2013,6.479926556693555,Coroatá,2103604,Maranhão
2014,18.085730283381093,Coroatá,2103604,Maranhão
2015,35.25557001640446,Coroatá,2103604,Maranhão
2016,8.769751559183929,Coroatá,2103604,Maranhão
2017,13.550091691128406,Coroatá,2103604,Maranhão
2018,22.650724817039304,Coroatá,2103604,Maranhão
2019,13.831040472205432,Coroatá,2103604,Maranhão
2020,13.517522245841707,Coroatá,2103604,Maranhão
2021,23.797402913748474,Coroatá,2103604,Maranhão
2022,29.847633982132074,Coroatá,2103604,Maranhão
2023,32.608927589423494,Coroatá,2103604,Maranhão
2024,34.79053389682966,Coroatá,2103604,Maranhão
2000,253.63820478156478,Davinópolis,2103752,Maranhão
2001,0.23203496028312048,Davinópolis,2103752,Maranhão
2002,0.23203496028312048,Davinópolis,2103752,Maranhão
2003,0.8502954083577865,Davinópolis,2103752,Maranhão
2004,0.8502954083577865,Davinópolis,2103752,Maranhão
2005,4.147930349567585,Davinópolis,2103752,Maranhão
2006,4.147930349567585,Davinópolis,2103752,Maranhão
2007,6.731127984326623,Davinópolis,2103752,Maranhão
2008,6.731127984326623,Davinópolis,2103752,Maranhão
2009,1.023765241500162,Davinópolis,2103752,Maranhão
2010,1.023765241500162,Davinópolis,2103752,Maranhão
2011,0.8175688147997666,Davinópolis,2103752,Maranhão
2012,0.8175688147997666,Davinópolis,2103752,Maranhão
2013,0,Davinópolis,2103752,Maranhão
2014,1.014271984513255,Davinópolis,2103752,Maranhão
2015,0.5912104180229872,Davinópolis,2103752,Maranhão
2016,0.8491991332434927,Davinópolis,2103752,Maranhão
2017,0.5272814368979352,Davinópolis,2103752,Maranhão
2018,0.9440402640343819,Davinópolis,2103752,Maranhão
2019,0.5504774328254062,Davinópolis,2103752,Maranhão
2020,0.6892997945664552,Davinópolis,2103752,Maranhão
2021,0.5494143918394506,Davinópolis,2103752,Maranhão
2022,0.6798928627972659,Davinópolis,2103752,Maranhão
2023,0.426168412967467,Davinópolis,2103752,Maranhão
2024,0.25420600405162164,Davinópolis,2103752,Maranhão
2000,221.62756609046818,Dom Pedro,2103802,Maranhão
2001,5.430101908720637,Dom Pedro,2103802,Maranhão
2002,5.430101908720637,Dom Pedro,2103802,Maranhão
2003,14.605418932519358,Dom Pedro,2103802,Maranhão
2004,14.605418932519358,Dom Pedro,2103802,Maranhão
2005,9.709794721301972,Dom Pedro,2103802,Maranhão
2006,9.709794721301972,Dom Pedro,2103802,Maranhão
2007,8.159538386469283,Dom Pedro,2103802,Maranhão
2008,8.159538386469283,Dom Pedro,2103802,Maranhão
2009,3.2853864968561886,Dom Pedro,2103802,Maranhão
2010,3.2853864968561886,Dom Pedro,2103802,Maranhão
2011,2.6191452783036975,Dom Pedro,2103802,Maranhão
2012,2.6191452783036975,Dom Pedro,2103802,Maranhão
2013,0.5913393515043759,Dom Pedro,2103802,Maranhão
2014,0.7898833416708482,Dom Pedro,2103802,Maranhão
2015,0.7094737342954166,Dom Pedro,2103802,Maranhão
2016,2.704033054035696,Dom Pedro,2103802,Maranhão
2017,0.7264062171880152,Dom Pedro,2103802,Maranhão
2018,0.660543970153001,Dom Pedro,2103802,Maranhão
2019,1.394497140145739,Dom Pedro,2103802,Maranhão
2020,0.6083949258303113,Dom Pedro,2103802,Maranhão
2021,1.2461261184392798,Dom Pedro,2103802,Maranhão
2022,0.8677250620139977,Dom Pedro,2103802,Maranhão
2023,0.5694415656977915,Dom Pedro,2103802,Maranhão
2024,1.38407446578513,Dom Pedro,2103802,Maranhão
2000,23.30093020020921,Duque Bacelar,2103901,Maranhão
2001,3.3422269835363956,Duque Bacelar,2103901,Maranhão
2002,3.3422269835363956,Duque Bacelar,2103901,Maranhão
2003,9.958995736293206,Duque Bacelar,2103901,Maranhão
2004,9.958995736293206,Duque Bacelar,2103901,Maranhão
2005,6.404798698385309,Duque Bacelar,2103901,Maranhão
2006,6.404798698385309,Duque Bacelar,2103901,Maranhão
2007,4.294432674484196,Duque Bacelar,2103901,Maranhão
2008,4.294432674484196,Duque Bacelar,2103901,Maranhão
2009,7.743545483502238,Duque Bacelar,2103901,Maranhão
2010,7.743545483502238,Duque Bacelar,2103901,Maranhão
2011,2.4763387376159005,Duque Bacelar,2103901,Maranhão
2012,2.4763387376159005,Duque Bacelar,2103901,Maranhão
2013,0.24471717968065365,Duque Bacelar,2103901,Maranhão
2014,3.5896994687246115,Duque Bacelar,2103901,Maranhão
2015,0.9791987654441424,Duque Bacelar,2103901,Maranhão
2016,1.6244432774323545,Duque Bacelar,2103901,Maranhão
2017,2.370721362989338,Duque Bacelar,2103901,Maranhão
2018,2.2966774261765637,Duque Bacelar,2103901,Maranhão
2019,2.1578458261522253,Duque Bacelar,2103901,Maranhão
2020,1.279292845859165,Duque Bacelar,2103901,Maranhão
2021,2.0723022749081403,Duque Bacelar,2103901,Maranhão
2022,2.6036120841215107,Duque Bacelar,2103901,Maranhão
2023,2.5197133943912924,Duque Bacelar,2103901,Maranhão
2024,3.8578328501774153,Duque Bacelar,2103901,Maranhão
2000,479.86186306741445,Esperantinópolis,2104008,Maranhão
2001,0,Esperantinópolis,2104008,Maranhão
2002,0,Esperantinópolis,2104008,Maranhão
2003,0,Esperantinópolis,2104008,Maranhão
2004,0,Esperantinópolis,2104008,Maranhão
2005,0,Esperantinópolis,2104008,Maranhão
2006,0,Esperantinópolis,2104008,Maranhão
2007,0.664830724074702,Esperantinópolis,2104008,Maranhão
2008,0.664830724074702,Esperantinópolis,2104008,Maranhão
2009,0.020856839019672946,Esperantinópolis,2104008,Maranhão
2010,0.020856839019672946,Esperantinópolis,2104008,Maranhão
2011,0.0057689107909183945,Esperantinópolis,2104008,Maranhão
2012,0.0057689107909183945,Esperantinópolis,2104008,Maranhão
2013,0,Esperantinópolis,2104008,Maranhão
2014,0,Esperantinópolis,2104008,Maranhão
2015,0,Esperantinópolis,2104008,Maranhão
2016,0,Esperantinópolis,2104008,Maranhão
2017,0,Esperantinópolis,2104008,Maranhão
2018,0,Esperantinópolis,2104008,Maranhão
2019,0,Esperantinópolis,2104008,Maranhão
2020,0,Esperantinópolis,2104008,Maranhão
2021,0,Esperantinópolis,2104008,Maranhão
2022,0,Esperantinópolis,2104008,Maranhão
2023,0,Esperantinópolis,2104008,Maranhão
2024,0,Esperantinópolis,2104008,Maranhão
2000,516.4764776766666,Estreito,2104057,Maranhão
2001,48.24085414610066,Estreito,2104057,Maranhão
2002,48.24085414610066,Estreito,2104057,Maranhão
2003,41.34079909671041,Estreito,2104057,Maranhão
2004,41.34079909671041,Estreito,2104057,Maranhão
2005,62.352950148666096,Estreito,2104057,Maranhão
2006,62.352950148666096,Estreito,2104057,Maranhão
2007,24.23035939146397,Estreito,2104057,Maranhão
2008,24.23035939146397,Estreito,2104057,Maranhão
2009,21.597206612340024,Estreito,2104057,Maranhão
2010,21.597206612340024,Estreito,2104057,Maranhão
2011,47.644216185442836,Estreito,2104057,Maranhão
2012,47.644216185442836,Estreito,2104057,Maranhão
2013,33.245473976724156,Estreito,2104057,Maranhão
2014,29.522297769653317,Estreito,2104057,Maranhão
2015,61.82586855325217,Estreito,2104057,Maranhão
2016,25.094981958614998,Estreito,2104057,Maranhão
2017,28.706661780324463,Estreito,2104057,Maranhão
2018,20.76631850540277,Estreito,2104057,Maranhão
2019,24.2105915136966,Estreito,2104057,Maranhão
2020,30.879460772286336,Estreito,2104057,Maranhão
2021,25.68916690558159,Estreito,2104057,Maranhão
2022,28.164142763665232,Estreito,2104057,Maranhão
2023,41.79857050706138,Estreito,2104057,Maranhão
2024,28.940107557706938,Estreito,2104057,Maranhão
2000,214.8356152414123,Feira Nova do Maranhão,2104073,Maranhão
2001,24.24835358511561,Feira Nova do Maranhão,2104073,Maranhão
2002,24.24835358511561,Feira Nova do Maranhão,2104073,Maranhão
2003,46.6956562481531,Feira Nova do Maranhão,2104073,Maranhão
2004,46.6956562481531,Feira Nova do Maranhão,2104073,Maranhão
2005,20.88399529842107,Feira Nova do Maranhão,2104073,Maranhão
2006,20.88399529842107,Feira Nova do Maranhão,2104073,Maranhão
2007,22.944231347316983,Feira Nova do Maranhão,2104073,Maranhão
2008,22.944231347316983,Feira Nova do Maranhão,2104073,Maranhão
2009,9.206720796260838,Feira Nova do Maranhão,2104073,Maranhão
2010,9.206720796260838,Feira Nova do Maranhão,2104073,Maranhão
2011,23.78210525002759,Feira Nova do Maranhão,2104073,Maranhão
2012,23.78210525002759,Feira Nova do Maranhão,2104073,Maranhão
2013,19.72906974153388,Feira Nova do Maranhão,2104073,Maranhão
2014,20.11420200650074,Feira Nova do Maranhão,2104073,Maranhão
2015,18.594263604510694,Feira Nova do Maranhão,2104073,Maranhão
2016,14.398741349492889,Feira Nova do Maranhão,2104073,Maranhão
2017,16.667136837376304,Feira Nova do Maranhão,2104073,Maranhão
2018,18.63470011124157,Feira Nova do Maranhão,2104073,Maranhão
2019,11.359460695301967,Feira Nova do Maranhão,2104073,Maranhão
2020,11.86650467185321,Feira Nova do Maranhão,2104073,Maranhão
2021,16.65166761541113,Feira Nova do Maranhão,2104073,Maranhão
2022,13.353754491052362,Feira Nova do Maranhão,2104073,Maranhão
2023,21.037658860378436,Feira Nova do Maranhão,2104073,Maranhão
2024,20.22710897448304,Feira Nova do Maranhão,2104073,Maranhão
2000,80.58931522319295,Fernando Falcão,2104081,Maranhão
2001,8.757515727692448,Fernando Falcão,2104081,Maranhão
2002,8.757515727692448,Fernando Falcão,2104081,Maranhão
2003,8.934290441952106,Fernando Falcão,2104081,Maranhão
2004,8.934290441952106,Fernando Falcão,2104081,Maranhão
2005,16.994346269585066,Fernando Falcão,2104081,Maranhão
2006,16.994346269585066,Fernando Falcão,2104081,Maranhão
2007,23.126829698201114,Fernando Falcão,2104081,Maranhão
2008,23.126829698201114,Fernando Falcão,2104081,Maranhão
2009,27.936270028111835,Fernando Falcão,2104081,Maranhão
2010,27.936270028111835,Fernando Falcão,2104081,Maranhão
2011,8.4887562887839,Fernando Falcão,2104081,Maranhão
2012,8.4887562887839,Fernando Falcão,2104081,Maranhão
2013,23.292634952475805,Fernando Falcão,2104081,Maranhão
2014,23.63860636503345,Fernando Falcão,2104081,Maranhão
2015,30.52431071773994,Fernando Falcão,2104081,Maranhão
2016,6.91984038767794,Fernando Falcão,2104081,Maranhão
2017,29.664180278690456,Fernando Falcão,2104081,Maranhão
2018,19.67105493295289,Fernando Falcão,2104081,Maranhão
2019,19.332659246018018,Fernando Falcão,2104081,Maranhão
2020,17.542709800582585,Fernando Falcão,2104081,Maranhão
2021,25.720106396638876,Fernando Falcão,2104081,Maranhão
2022,44.34690716535785,Fernando Falcão,2104081,Maranhão
2023,59.36923085639597,Fernando Falcão,2104081,Maranhão
2024,74.265652579005,Fernando Falcão,2104081,Maranhão
2000,344.66338853485695,Formosa da Serra Negra,2104099,Maranhão
2001,44.661034988279944,Formosa da Serra Negra,2104099,Maranhão
2002,44.661034988279944,Formosa da Serra Negra,2104099,Maranhão
2003,53.46633986256535,Formosa da Serra Negra,2104099,Maranhão
2004,53.46633986256535,Formosa da Serra Negra,2104099,Maranhão
2005,33.09400069531814,Formosa da Serra Negra,2104099,Maranhão
2006,33.09400069531814,Formosa da Serra Negra,2104099,Maranhão
2007,54.835082547968696,Formosa da Serra Negra,2104099,Maranhão
2008,54.835082547968696,Formosa da Serra Negra,2104099,Maranhão
2009,31.125121887164216,Formosa da Serra Negra,2104099,Maranhão
2010,31.125121887164216,Formosa da Serra Negra,2104099,Maranhão
2011,42.33233362200795,Formosa da Serra Negra,2104099,Maranhão
2012,42.33233362200795,Formosa da Serra Negra,2104099,Maranhão
2013,64.47003473851812,Formosa da Serra Negra,2104099,Maranhão
2014,56.79481290899747,Formosa da Serra Negra,2104099,Maranhão
2015,56.890915478895316,Formosa da Serra Negra,2104099,Maranhão
2016,43.54415453335445,Formosa da Serra Negra,2104099,Maranhão
2017,41.98456997028271,Formosa da Serra Negra,2104099,Maranhão
2018,32.92770994470397,Formosa da Serra Negra,2104099,Maranhão
2019,55.59322812202104,Formosa da Serra Negra,2104099,Maranhão
2020,32.9442839631655,Formosa da Serra Negra,2104099,Maranhão
2021,70.86682341510284,Formosa da Serra Negra,2104099,Maranhão
2022,56.64038035660926,Formosa da Serra Negra,2104099,Maranhão
2023,41.20542963234511,Formosa da Serra Negra,2104099,Maranhão
2024,60.62112841789017,Formosa da Serra Negra,2104099,Maranhão
2000,317.45689833410444,Fortaleza dos Nogueiras,2104107,Maranhão
2001,25.594828449917035,Fortaleza dos Nogueiras,2104107,Maranhão
2002,25.594828449917035,Fortaleza dos Nogueiras,2104107,Maranhão
2003,44.121617524868256,Fortaleza dos Nogueiras,2104107,Maranhão
2004,44.121617524868256,Fortaleza dos Nogueiras,2104107,Maranhão
2005,18.665311900545852,Fortaleza dos Nogueiras,2104107,Maranhão
2006,18.665311900545852,Fortaleza dos Nogueiras,2104107,Maranhão
2007,17.115248063769116,Fortaleza dos Nogueiras,2104107,Maranhão
2008,17.115248063769116,Fortaleza dos Nogueiras,2104107,Maranhão
2009,7.3700017216550275,Fortaleza dos Nogueiras,2104107,Maranhão
2010,7.3700017216550275,Fortaleza dos Nogueiras,2104107,Maranhão
2011,15.890215834219125,Fortaleza dos Nogueiras,2104107,Maranhão
2012,15.890215834219125,Fortaleza dos Nogueiras,2104107,Maranhão
2013,22.831086545338874,Fortaleza dos Nogueiras,2104107,Maranhão
2014,21.22637003024172,Fortaleza dos Nogueiras,2104107,Maranhão
2015,18.59268606583165,Fortaleza dos Nogueiras,2104107,Maranhão
2016,21.36505032721294,Fortaleza dos Nogueiras,2104107,Maranhão
2017,23.120140494490855,Fortaleza dos Nogueiras,2104107,Maranhão
2018,23.145753673678968,Fortaleza dos Nogueiras,2104107,Maranhão
2019,16.757999673053114,Fortaleza dos Nogueiras,2104107,Maranhão
2020,18.384618307079627,Fortaleza dos Nogueiras,2104107,Maranhão
2021,35.165190639567165,Fortaleza dos Nogueiras,2104107,Maranhão
2022,23.325597799797784,Fortaleza dos Nogueiras,2104107,Maranhão
2023,24.18785259836446,Fortaleza dos Nogueiras,2104107,Maranhão
2024,17.60621344801912,Fortaleza dos Nogueiras,2104107,Maranhão
2000,178.01015465163727,Fortuna,2104206,Maranhão
2001,12.509225537634517,Fortuna,2104206,Maranhão
2002,12.509225537634517,Fortuna,2104206,Maranhão
2003,22.887442886961068,Fortuna,2104206,Maranhão
2004,22.887442886961068,Fortuna,2104206,Maranhão
2005,16.461963617939478,Fortuna,2104206,Maranhão
2006,16.461963617939478,Fortuna,2104206,Maranhão
2007,31.80904327350129,Fortuna,2104206,Maranhão
2008,31.80904327350129,Fortuna,2104206,Maranhão
2009,11.114318369226304,Fortuna,2104206,Maranhão
2010,11.114318369226304,Fortuna,2104206,Maranhão
2011,5.724185625102896,Fortuna,2104206,Maranhão
2012,5.724185625102896,Fortuna,2104206,Maranhão
2013,10.919166669525396,Fortuna,2104206,Maranhão
2014,12.077505185657575,Fortuna,2104206,Maranhão
2015,9.212576937120586,Fortuna,2104206,Maranhão
2016,10.155882780746966,Fortuna,2104206,Maranhão
2017,9.249082473009224,Fortuna,2104206,Maranhão
2018,9.62260843595753,Fortuna,2104206,Maranhão
2019,12.805631343982476,Fortuna,2104206,Maranhão
2020,11.257793704725014,Fortuna,2104206,Maranhão
2021,18.561616316554165,Fortuna,2104206,Maranhão
2022,15.335328351318264,Fortuna,2104206,Maranhão
2023,10.631146435247159,Fortuna,2104206,Maranhão
2024,12.29152822678195,Fortuna,2104206,Maranhão
2000,381.7127858849755,Gonçalves Dias,2104404,Maranhão
2001,8.26718447977716,Gonçalves Dias,2104404,Maranhão
2002,8.26718447977716,Gonçalves Dias,2104404,Maranhão
2003,36.66666967337551,Gonçalves Dias,2104404,Maranhão
2004,36.66666967337551,Gonçalves Dias,2104404,Maranhão
2005,20.02514497494551,Gonçalves Dias,2104404,Maranhão
2006,20.02514497494551,Gonçalves Dias,2104404,Maranhão
2007,24.260420989525016,Gonçalves Dias,2104404,Maranhão
2008,24.260420989525016,Gonçalves Dias,2104404,Maranhão
2009,11.605292018402363,Gonçalves Dias,2104404,Maranhão
2010,11.605292018402363,Gonçalves Dias,2104404,Maranhão
2011,15.086875222067794,Gonçalves Dias,2104404,Maranhão
2012,15.086875222067794,Gonçalves Dias,2104404,Maranhão
2013,13.963455998146157,Gonçalves Dias,2104404,Maranhão
2014,7.78057378038073,Gonçalves Dias,2104404,Maranhão
2015,9.321904314303184,Gonçalves Dias,2104404,Maranhão
2016,7.097323143283698,Gonçalves Dias,2104404,Maranhão
2017,10.536797070969964,Gonçalves Dias,2104404,Maranhão
2018,9.861686663280398,Gonçalves Dias,2104404,Maranhão
2019,9.927159769599243,Gonçalves Dias,2104404,Maranhão
2020,8.87103946941639,Gonçalves Dias,2104404,Maranhão
2021,11.283812304969068,Gonçalves Dias,2104404,Maranhão
2022,7.712503804679623,Gonçalves Dias,2104404,Maranhão
2023,6.102102210359463,Gonçalves Dias,2104404,Maranhão
2024,7.615116753788544,Gonçalves Dias,2104404,Maranhão
2000,312.0995004796779,Governador Archer,2104503,Maranhão
2001,4.042957407349492,Governador Archer,2104503,Maranhão
2002,4.042957407349492,Governador Archer,2104503,Maranhão
2003,8.856868883546404,Governador Archer,2104503,Maranhão
2004,8.856868883546404,Governador Archer,2104503,Maranhão
2005,3.731345699094678,Governador Archer,2104503,Maranhão
2006,3.731345699094678,Governador Archer,2104503,Maranhão
2007,6.294513198909593,Governador Archer,2104503,Maranhão
2008,6.294513198909593,Governador Archer,2104503,Maranhão
2009,2.1899841450637005,Governador Archer,2104503,Maranhão
2010,2.1899841450637005,Governador Archer,2104503,Maranhão
2011,1.1831367731139788,Governador Archer,2104503,Maranhão
2012,1.1831367731139788,Governador Archer,2104503,Maranhão
2013,0.8618883670361607,Governador Archer,2104503,Maranhão
2014,0.9347928836048349,Governador Archer,2104503,Maranhão
2015,1.0352466309018635,Governador Archer,2104503,Maranhão
2016,5.120453873781265,Governador Archer,2104503,Maranhão
2017,1.4366365622957196,Governador Archer,2104503,Maranhão
2018,0.8948068959833594,Governador Archer,2104503,Maranhão
2019,1.49342710956845,Governador Archer,2104503,Maranhão
2020,1.2193692633333397,Governador Archer,2104503,Maranhão
2021,3.344896998708742,Governador Archer,2104503,Maranhão
2022,0.660329439965634,Governador Archer,2104503,Maranhão
2023,2.6842674802782893,Governador Archer,2104503,Maranhão
2024,3.1021773512514557,Governador Archer,2104503,Maranhão
2000,353.31439089121807,Governador Edison Lobão,2104552,Maranhão
2001,9.277431878494403,Governador Edison Lobão,2104552,Maranhão
2002,9.277431878494403,Governador Edison Lobão,2104552,Maranhão
2003,7.21370500363547,Governador Edison Lobão,2104552,Maranhão
2004,7.21370500363547,Governador Edison Lobão,2104552,Maranhão
2005,7.166362403332148,Governador Edison Lobão,2104552,Maranhão
2006,7.166362403332148,Governador Edison Lobão,2104552,Maranhão
2007,7.511316663968515,Governador Edison Lobão,2104552,Maranhão
2008,7.511316663968515,Governador Edison Lobão,2104552,Maranhão
2009,3.376795328017911,Governador Edison Lobão,2104552,Maranhão
2010,3.376795328017911,Governador Edison Lobão,2104552,Maranhão
2011,4.837002853689601,Governador Edison Lobão,2104552,Maranhão
2012,4.837002853689601,Governador Edison Lobão,2104552,Maranhão
2013,4.434212612691597,Governador Edison Lobão,2104552,Maranhão
2014,2.6263090240456033,Governador Edison Lobão,2104552,Maranhão
2015,5.08905772636227,Governador Edison Lobão,2104552,Maranhão
2016,2.3728802526773567,Governador Edison Lobão,2104552,Maranhão
2017,1.735858240458762,Governador Edison Lobão,2104552,Maranhão
2018,2.093724802740469,Governador Edison Lobão,2104552,Maranhão
2019,3.096141012929991,Governador Edison Lobão,2104552,Maranhão
2020,1.8553576928422875,Governador Edison Lobão,2104552,Maranhão
2021,3.5490214729959675,Governador Edison Lobão,2104552,Maranhão
2022,2.687510223821186,Governador Edison Lobão,2104552,Maranhão
2023,2.828403577076897,Governador Edison Lobão,2104552,Maranhão
2024,1.8163933464427242,Governador Edison Lobão,2104552,Maranhão
2000,169.18228975701493,Governador Eugênio Barros,2104602,Maranhão
2001,19.73586742781828,Governador Eugênio Barros,2104602,Maranhão
2002,19.73586742781828,Governador Eugênio Barros,2104602,Maranhão
2003,33.59678334394252,Governador Eugênio Barros,2104602,Maranhão
2004,33.59678334394252,Governador Eugênio Barros,2104602,Maranhão
2005,34.3752960644356,Governador Eugênio Barros,2104602,Maranhão
2006,34.3752960644356,Governador Eugênio Barros,2104602,Maranhão
2007,30.575170837402933,Governador Eugênio Barros,2104602,Maranhão
2008,30.575170837402933,Governador Eugênio Barros,2104602,Maranhão
2009,10.456261108871113,Governador Eugênio Barros,2104602,Maranhão
2010,10.456261108871113,Governador Eugênio Barros,2104602,Maranhão
2011,13.789171134758613,Governador Eugênio Barros,2104602,Maranhão
2012,13.789171134758613,Governador Eugênio Barros,2104602,Maranhão
2013,15.33603292458466,Governador Eugênio Barros,2104602,Maranhão
2014,10.921713436097093,Governador Eugênio Barros,2104602,Maranhão
2015,9.890188586570376,Governador Eugênio Barros,2104602,Maranhão
2016,7.578033159243129,Governador Eugênio Barros,2104602,Maranhão
2017,8.724347746620154,Governador Eugênio Barros,2104602,Maranhão
2018,11.829844381586861,Governador Eugênio Barros,2104602,Maranhão
2019,13.327122356382144,Governador Eugênio Barros,2104602,Maranhão
2020,6.9133105778009485,Governador Eugênio Barros,2104602,Maranhão
2021,20.171821378621658,Governador Eugênio Barros,2104602,Maranhão
2022,7.721566004152304,Governador Eugênio Barros,2104602,Maranhão
2023,9.421321571316764,Governador Eugênio Barros,2104602,Maranhão
2024,10.406746845395334,Governador Eugênio Barros,2104602,Maranhão
2000,64.51339152800692,Governador Luiz Rocha,2104628,Maranhão
2001,8.207865261628942,Governador Luiz Rocha,2104628,Maranhão
2002,8.207865261628942,Governador Luiz Rocha,2104628,Maranhão
2003,14.100898763099904,Governador Luiz Rocha,2104628,Maranhão
2004,14.100898763099904,Governador Luiz Rocha,2104628,Maranhão
2005,15.005331724521868,Governador Luiz Rocha,2104628,Maranhão
2006,15.005331724521868,Governador Luiz Rocha,2104628,Maranhão
2007,18.44759433261803,Governador Luiz Rocha,2104628,Maranhão
2008,18.44759433261803,Governador Luiz Rocha,2104628,Maranhão
2009,8.778904345832242,Governador Luiz Rocha,2104628,Maranhão
2010,8.778904345832242,Governador Luiz Rocha,2104628,Maranhão
2011,6.698272219090041,Governador Luiz Rocha,2104628,Maranhão
2012,6.698272219090041,Governador Luiz Rocha,2104628,Maranhão
2013,7.8306133625632155,Governador Luiz Rocha,2104628,Maranhão
2014,10.245871109495864,Governador Luiz Rocha,2104628,Maranhão
2015,6.045818744422871,Governador Luiz Rocha,2104628,Maranhão
2016,3.7495877800030697,Governador Luiz Rocha,2104628,Maranhão
2017,5.6173691609831,Governador Luiz Rocha,2104628,Maranhão
2018,6.275408967156828,Governador Luiz Rocha,2104628,Maranhão
2019,8.445182909385784,Governador Luiz Rocha,2104628,Maranhão
2020,7.38065863789707,Governador Luiz Rocha,2104628,Maranhão
2021,15.003475956384118,Governador Luiz Rocha,2104628,Maranhão
2022,5.8219078779878375,Governador Luiz Rocha,2104628,Maranhão
2023,6.169413423033893,Governador Luiz Rocha,2104628,Maranhão
2024,4.702941011593976,Governador Luiz Rocha,2104628,Maranhão
2000,1213.2627462618336,Grajaú,2104800,Maranhão
2001,128.59704022923123,Grajaú,2104800,Maranhão
2002,128.59704022923123,Grajaú,2104800,Maranhão
2003,82.09660532211244,Grajaú,2104800,Maranhão
2004,82.09660532211244,Grajaú,2104800,Maranhão
2005,113.61331610717897,Grajaú,2104800,Maranhão
2006,113.61331610717897,Grajaú,2104800,Maranhão
2007,207.89914437897684,Grajaú,2104800,Maranhão
2008,207.89914437897684,Grajaú,2104800,Maranhão
2009,122.99175569602603,Grajaú,2104800,Maranhão
2010,122.99175569602603,Grajaú,2104800,Maranhão
2011,116.58448194747386,Grajaú,2104800,Maranhão
2012,116.58448194747386,Grajaú,2104800,Maranhão
2013,181.31029581195278,Grajaú,2104800,Maranhão
2014,130.92815900685125,Grajaú,2104800,Maranhão
2015,71.77843287991182,Grajaú,2104800,Maranhão
2016,75.53242570130575,Grajaú,2104800,Maranhão
2017,44.10645059745314,Grajaú,2104800,Maranhão
2018,66.41135719464386,Grajaú,2104800,Maranhão
2019,61.92351142310864,Grajaú,2104800,Maranhão
2020,65.48132662507608,Grajaú,2104800,Maranhão
2021,97.16362644229066,Grajaú,2104800,Maranhão
2022,114.7238633582187,Grajaú,2104800,Maranhão
2023,116.56147603965034,Grajaú,2104800,Maranhão
2024,85.71685913991944,Grajaú,2104800,Maranhão
2000,111.8393080298598,Graça Aranha,2104701,Maranhão
2001,7.4993053619288785,Graça Aranha,2104701,Maranhão
2002,7.4993053619288785,Graça Aranha,2104701,Maranhão
2003,15.435781220438136,Graça Aranha,2104701,Maranhão
2004,15.435781220438136,Graça Aranha,2104701,Maranhão
2005,6.971904632636816,Graça Aranha,2104701,Maranhão
2006,6.971904632636816,Graça Aranha,2104701,Maranhão
2007,10.833947669673416,Graça Aranha,2104701,Maranhão
2008,10.833947669673416,Graça Aranha,2104701,Maranhão
2009,3.8075788752375987,Graça Aranha,2104701,Maranhão
2010,3.8075788752375987,Graça Aranha,2104701,Maranhão
2011,4.373186206976686,Graça Aranha,2104701,Maranhão
2012,4.373186206976686,Graça Aranha,2104701,Maranhão
2013,1.914653356960862,Graça Aranha,2104701,Maranhão
2014,2.213322929682901,Graça Aranha,2104701,Maranhão
2015,1.3170643142261462,Graça Aranha,2104701,Maranhão
2016,1.0381060549116177,Graça Aranha,2104701,Maranhão
2017,1.2723120112856405,Graça Aranha,2104701,Maranhão
2018,4.407870808475354,Graça Aranha,2104701,Maranhão
2019,2.1778758630677673,Graça Aranha,2104701,Maranhão
2020,1.1804311060022776,Graça Aranha,2104701,Maranhão
2021,1.2750024496143866,Graça Aranha,2104701,Maranhão
2022,0.8793603866433503,Graça Aranha,2104701,Maranhão
2023,1.8449940992132785,Graça Aranha,2104701,Maranhão
2024,1.9641915792808953,Graça Aranha,2104701,Maranhão
2000,29.089293389287988,Humberto de Campos,2105005,Maranhão
2001,2.307873787317169,Humberto de Campos,2105005,Maranhão
2002,2.307873787317169,Humberto de Campos,2105005,Maranhão
2003,6.131721370708105,Humberto de Campos,2105005,Maranhão
2004,6.131721370708105,Humberto de Campos,2105005,Maranhão
2005,7.5495345898610315,Humberto de Campos,2105005,Maranhão
2006,7.5495345898610315,Humberto de Campos,2105005,Maranhão
2007,7.587159861316328,Humberto de Campos,2105005,Maranhão
2008,7.587159861316328,Humberto de Campos,2105005,Maranhão
2009,8.52119573985212,Humberto de Campos,2105005,Maranhão
